"","uniprot_name","uniprot_accessions","knownness","gene_name","protein_name","taxon_id","species","cluster_id","panther_group"
"18742","K7N6V4_MOUSE","K7N6V4",0,"Gm3642","Predicted gene 3642",10090,"Mus musculus","UKP15512","PTHR21558"
"18743","O08631_MOUSE","O08631",0,"Gm10229","Glycine tyrosine-rich hair keratin protein (Predicted gene 10229)",10090,"Mus musculus","UKP12794","PTHR31678"
"18744","Q78EE2_MOUSE","Q78EE2",0,"Gm21292","Predicted gene, 21292",10090,"Mus musculus","UKP09313","PTHR10405"
"18745","Q9DAR5_MOUSE","Q9DAR5",0,"1700001F09Rik","RIKEN cDNA 1700001F09 gene",10090,"Mus musculus","UKP15512","PTHR21558"
"18746","A0A0A6YX72_MOUSE","A0A0A6YX72",0,"Ighv15-2","Immunoglobulin heavy variable V15-2",10090,"Mus musculus","UKP08744","PTHR23266"
"18747","A0A1L1STD6_MOUSE","A0A1L1STD6",0,"Inafm2","InaF motif containing 2",10090,"Mus musculus","UKP10298","PTHR34929"
"18748","A0A1L1SV24_MOUSE","A0A1L1SV24",0,"Gm49373","Predicted gene, 49373",10090,"Mus musculus","UKP01484","PTHR23426"
"18749","A0A338P6G2_MOUSE","A0A338P6G2",0,"Ccdc188","Coiled-coil domain containing 188",10090,"Mus musculus","UKP12591","PTHR22422"
"18750","A0A338P7C9_MOUSE","A0A338P7C9",0,"Tmem181a","Transmembrane protein 181A",10090,"Mus musculus","UKP08980","PTHR31918"
"18751","A0A5F8MQ13_MOUSE","A0A5F8MQ13",0,"Tmem178b","Transmembrane protein 178B",10090,"Mus musculus","UKP08606","PTHR32005"
"18752","E9PWY5_MOUSE","E9PWY5",0,"Gm17657","Predicted gene, 17657",10090,"Mus musculus","UKP08599","PTHR34928"
"18753","F6XVS9_MOUSE","F6XVS9",0,"Gm8922","Predicted gene 8922",10090,"Mus musculus","UKP15512","PTHR21558"
"18754","F7D8Y4_MOUSE","F7D8Y4",0,"Gm17079","Predicted gene 17079",10090,"Mus musculus","UKP15512","PTHR21558"
"18755","J3QK00_MOUSE","J3QK00",0,"Gm21761","Predicted gene, 21761",10090,"Mus musculus","UKP15513","PTHR31647"
"18756","K7N6U8_MOUSE","K7N6U8",0,"Gm8094","Predicted gene 8094",10090,"Mus musculus","UKP15512","PTHR21558"
"18757","K7N6Y5_MOUSE","K7N6Y5",0,"Gm8011","Predicted gene 8011",10090,"Mus musculus","UKP15512","PTHR21558"
"18758","K7N760_MOUSE","K7N760",0,"Gm3159","Predicted gene 3159",10090,"Mus musculus","UKP15512","PTHR21558"
"18759","Q5R1I1_MOUSE","Q5R1I1",0,"Trav7-3","T cell receptor alpha variable 7-3 (T cell receptor alpha variable 7D-3) (TRAV7D-3) (V alpha 5H)",10090,"Mus musculus","UKP09933","PTHR19343"
"18760","A0A075B695_MOUSE","A0A075B695",0,"Trav9d-3","T cell receptor alpha variable 9D-3 (T cell receptor alpha variable 9N-3)",10090,"Mus musculus","UKP08631","PTHR19367"
"18761","A0A075B6D4_MOUSE","A0A075B6D4",0,"Trav6-5","T cell receptor alpha variable 6-5",10090,"Mus musculus","UKP08631","PTHR19367"
"18762","A0A087WQ87_MOUSE","A0A087WQ87",0,"Trav17","T cell receptor alpha variable 17",10090,"Mus musculus","UKP08631","PTHR19367"
"18763","A0A0G2JEL0_MOUSE","A0A0G2JEL0",0,"Trgv6","T cell receptor gamma, variable 6",10090,"Mus musculus","UKP12838","PTHR19256"
"18764","A0A1W2P709_MOUSE","A0A1W2P709",0,"Gm2696","Predicted gene, 49918",10090,"Mus musculus","UKP12626","PTHR23262"
"18765","A0A1W2P7H6_MOUSE","A0A1W2P7H6",0,"Mindy4b-ps","MINDY lysine 48 deubiquitinase 4B, pseudogene",10090,"Mus musculus","UKP00694","PTHR12473"
"18766","A0A1W2P7S4_MOUSE","A0A1W2P7S4",0,"Tle7","TLE family member 7",10090,"Mus musculus","UKP06801","PTHR10814"
"18767","A0A3B2WBA1_MOUSE","A0A3B2WBA1",0,"Vmn2r56","Vomeronasal 2, receptor 56",10090,"Mus musculus","UKP07107","PTHR24061"
"18768","A0A494BAR6_MOUSE","A0A494BAR6",0,"Tsga10ip","Testis specific 10 interacting protein",10090,"Mus musculus","UKP07404","PTHR21501"
"18769","A0N8I8_MOUSE","A0N8I8",0,"Igkv4-51","Immunoglobulin kappa chain variable 4-51 (V kappa light chain)",10090,"Mus musculus","UKP08395","PTHR23267"
"18770","A0N8I8_MOUSE","A0A0A6YYE6",0,"Igkv4-51","Immunoglobulin kappa chain variable 4-51 (V kappa light chain)",10090,"Mus musculus","UKP08395","PTHR23267"
"18771","A6NAS7_MOUSE","A6NAS7",0,"Gm3373","Alpha10-takusan (Predicted gene 3373) (Predicted gene 3500)",10090,"Mus musculus","UKP15512","PTHR21558"
"18772","E9Q7X3_MOUSE","E9Q7X3",0,"Gm4181","Predicted gene 4181",10090,"Mus musculus","UKP15512","PTHR21558"
"18773","J3KMP8_MOUSE","J3KMP8",0,"Gm21863","Predicted gene, 21863",10090,"Mus musculus","UKP06768","PTHR45854"
"18774","K7N724_MOUSE","K7N724",0,"Gm3453","Predicted gene 3453",10090,"Mus musculus","UKP15512","PTHR21558"
"18775","K7N757_MOUSE","K7N757",0,"Gm3667","Predicted gene 3667",10090,"Mus musculus","UKP15512","PTHR21558"
"18776","L7N294_MOUSE","L7N294",0,"Gm8897","Predicted gene 8897",10090,"Mus musculus","UKP15512","PTHR21558"
"18777","L7N2D0_MOUSE","L7N2D0",0,"Gm3486","Predicted gene 3486",10090,"Mus musculus","UKP15512","PTHR21558"
"18778","M0QW51_MOUSE","M0QW51",0,"Gm17078","Predicted gene 17078",10090,"Mus musculus","UKP15512","PTHR21558"
"18779","A0A075B623_MOUSE","A0A075B623",0,"Trav6n-6","T cell receptor alpha variable 6N-6",10090,"Mus musculus","UKP08631","PTHR19367"
"18780","A0A075B6A6_MOUSE","A0A075B6A6",0,"Trav6n-7","T cell receptor alpha variable 6N-7",10090,"Mus musculus","UKP08631","PTHR19367"
"18781","A0A087WNW5_MOUSE","A0A087WNW5",0,"Gm29276","Predicted gene 29276",10090,"Mus musculus","UKP12526","PTHR19368"
"18782","A0A087WQ19_MOUSE","A0A087WQ19",0,"Gm28171","Predicted gene 28171",10090,"Mus musculus","UKP09313","PTHR10405"
"18783","A0A0B4J1J8_MOUSE","A0A0B4J1J8",0,"Trgv4","T cell receptor gamma, variable 4",10090,"Mus musculus","UKP12838","PTHR19256"
"18784","A0A0B4J1P5_MOUSE","A0A0B4J1P5",0,"Trbv26","T cell receptor beta, variable 26",10090,"Mus musculus","UKP08826","PTHR23268"
"18785","A0A0G2JEV5_MOUSE","A0A0G2JEV5",0,"Trav7-1","T cell receptor alpha variable 7-1",10090,"Mus musculus","UKP09933","PTHR19343"
"18786","A0A0G2JEW2_MOUSE","A0A0G2JEW2",0,"Trgv3","T cell receptor gamma, variable 3",10090,"Mus musculus","UKP12838","PTHR19256"
"18787","A0A0G2JFD5_MOUSE","A0A0G2JFD5",0,"Gm21083","Predicted gene, 21083",10090,"Mus musculus","UKP15512","PTHR21558"
"18788","A0A0J9YU36_MOUSE","A0A0J9YU36",0,"Gm43638","Predicted gene 43638",10090,"Mus musculus","UKP07378","PTHR48043"
"18789","A0A1B0GS01_MOUSE","A0A1B0GS01",0,"Pvrig","Poliovirus receptor related immunoglobulin domain containing",10090,"Mus musculus","UKP14309","PTHR39220"
"18790","A0A1B0GSM6_MOUSE","A0A1B0GSM6",0,"Gm13539","Predicted gene 13539",10090,"Mus musculus","UKP01179","PTHR11430"
"18791","A0A1W2P7U0_MOUSE","A0A1W2P7U0",0,"Gm3285","Predicted gene 3285",10090,"Mus musculus","UKP12626","PTHR23262"
"18792","A0A1Y7VMN9_MOUSE","A0A1Y7VMN9",0,"Gm10037","Predicted gene 10037",10090,"Mus musculus","UKP08912","PTHR23232"
"18793","A0A3Q4EGJ1_MOUSE","A0A3Q4EGJ1",0,"Ceacam23","Predicted gene 5155",10090,"Mus musculus","UKP09263","PTHR12080"
"18794","A0A571BGB0_MOUSE","A0A571BGB0",0,"Spin2f","Spindlin family, member 2F",10090,"Mus musculus","UKP09313","PTHR10405"
"18795","B1AQ89_MOUSE","B1AQ89",0,"Gm11555","Predicted gene 11555",10090,"Mus musculus","UKP12626","PTHR23262"
"18796","F6R3J9_MOUSE","F6R3J9",0,"Gm8879","Predicted gene 8879",10090,"Mus musculus","UKP15512","PTHR21558"
"18797","G3UXG3_MOUSE","G3UXG3",0,"Gm49361","Predicted gene, 49361",10090,"Mus musculus","UKP01573","PTHR24356"
"18798","J3QMQ9_MOUSE","J3QMQ9",0,"Gm20873","Predicted gene, 20873",10090,"Mus musculus","UKP09313","PTHR10405"
"18799","Q3T9V6_MOUSE","Q3T9V6",0,"Gm36079","Predicted gene, 21188 (Predicted gene, 36079)",10090,"Mus musculus","UKP15194","PTHR38820"
"18800","Q3UU56_MOUSE","Q3UU56",0,"Gm29609","Predicted gene 29609",10090,"Mus musculus","UKP03289","PTHR15052"
"18801","Q497L3_MOUSE","Q497L3",0,"Gm5800","Predicted gene 5800 (Predicted gene, EG545047)",10090,"Mus musculus","UKP15512","PTHR21558"
"18802","Q9D5B7_MOUSE","Q9D5B7",0,"Tex50","Testis expressed 50",10090,"Mus musculus","UKP12900","PTHR39232"
"18803","A0A075B5Z2_MOUSE","A0A075B5Z2",0,"Trgc2","T cell receptor gamma, constant 2",10090,"Mus musculus","UKP12838","PTHR19256"
"18804","A0A075B624_MOUSE","A0A075B624",0,"Trav15d-1-dv6d-1","T cell receptor alpha variable 15D-1-DV6D-1",10090,"Mus musculus","UKP08631","PTHR19367"
"18805","A0A087WP35_MOUSE","A0A087WP35",0,"Gm28919","Predicted gene 28919",10090,"Mus musculus","UKP12526","PTHR19368"
"18806","A0A087WQJ0_MOUSE","A0A087WQJ0",0,"Scgb1b11","ABPA11_a18 (Secretoglobin, family 1B, member 11) (Secretoglobin, family 1B, member 18)",10090,"Mus musculus","UKP12854","PTHR21226"
"18807","A0A087WQQ0_MOUSE","A0A087WQQ0",0,"Gm28557","Predicted gene 28557",10090,"Mus musculus","UKP07607","PTHR23234"
"18808","A0A0B4J1J9_MOUSE","A0A0B4J1J9",0,"Trav11","T cell receptor alpha variable 11 (T cell receptor alpha variable 11D)",10090,"Mus musculus","UKP08868","PTHR19339"
"18809","A0A0G2JEI6_MOUSE","A0A0G2JEI6",0,"Igkv6-29","Immunoglobulin kappa chain variable 6-29",10090,"Mus musculus","UKP08395","PTHR23267"
"18810","A0A1B0GR74_MOUSE","A0A1B0GR74",0,"Igip","IgA inducing protein",10090,"Mus musculus","UKP12628","PTHR39224"
"18811","A0A5F8MPL8_MOUSE","A0A5F8MPL8",0,"Bricd5","BRICHOS domain containing 5",10090,"Mus musculus","UKP07818","PTHR16483"
"18812","A2ARV7_MOUSE","A2ARV7",0,"Gm14401","Predicted gene 14401",10090,"Mus musculus","UKP06470","PTHR24393"
"18813","E9Q0R1_MOUSE","E9Q0R1",0,"Gm8159","Predicted gene 8159",10090,"Mus musculus","UKP15512","PTHR21558"
"18814","E9Q9P5_MOUSE","E9Q9P5",0,"Gm3127","Predicted gene 3127",10090,"Mus musculus","UKP15512","PTHR21558"
"18815","J3QM72_MOUSE","J3QM72",0,"Gm20834","Predicted gene, 20834",10090,"Mus musculus","UKP09313","PTHR10405"
"18816","J3QQ23_MOUSE","J3QQ23",0,"Gm21310","Predicted gene, 21310",10090,"Mus musculus","UKP09313","PTHR10405"
"18817","K7N692_MOUSE","K7N692",0,"Gm10338","Predicted gene 10338",10090,"Mus musculus","UKP15512","PTHR21558"
"18818","Q1RLK3_MOUSE","Q1RLK3",0,"Pramel3d","OTTMUSG00000018782 protein (Predicted gene 15023)",10090,"Mus musculus","UKP09833","PTHR14224"
"18819","Q1RLK3_MOUSE","L7MUB4",0,"Pramel3d","OTTMUSG00000018782 protein (Predicted gene 15023)",10090,"Mus musculus","UKP09833","PTHR14224"
"18820","Q5R1A4_MOUSE","Q5R1A4",0,"Trdv2-2","T cell receptor delta variable 2-2 (TRDV2-2)",10090,"Mus musculus","UKP08631","PTHR19367"
"18821","Q5R1A4_MOUSE","A0A075B659",0,"Trdv2-2","T cell receptor delta variable 2-2 (TRDV2-2)",10090,"Mus musculus","UKP08631","PTHR19367"
"18822","Q9D5T2_MOUSE","Q9D5T2",0,"4921524L21Rik","RIKEN cDNA 4921524L21 gene",10090,"Mus musculus","UKP14300","PTHR22245"
"18823","A0A075B685_MOUSE","A0A075B685",0,"Trav9d-4","T cell receptor alpha variable 9D-4",10090,"Mus musculus","UKP08631","PTHR19367"
"18824","A0A087WQP8_MOUSE","A0A087WQP8",0,"Gm21698","Predicted gene, 21698",10090,"Mus musculus","UKP15512","PTHR21558"
"18825","A0A087WQY2_MOUSE","A0A087WQY2",0,"2410004P03Rik","RIKEN cDNA 2410004P03 gene",10090,"Mus musculus","UKP08524","PTHR31909"
"18826","A0A0G2JDE1_MOUSE","A0A0G2JDE1",0,"Ighv8-12","Immunoglobulin heavy variable V8-12 (MCG116913)",10090,"Mus musculus","UKP08744","PTHR23266"
"18827","A0A1B0GR91_MOUSE","A0A1B0GR91",0,"Gm4779","Predicted gene 4779",10090,"Mus musculus","UKP12658","PTHR31866"
"18828","A0A1Y7VMD6_MOUSE","A0A1Y7VMD6",0,"Lrrc74a","Leucine rich repeat containing 74A",10090,"Mus musculus","UKP08713","PTHR24114"
"18829","A0A3B2W842_MOUSE","A0A3B2W842",0,"Vmn2r66","Vomeronasal 2, receptor 66",10090,"Mus musculus","UKP07107","PTHR24061"
"18830","A0A571BF50_MOUSE","A0A571BF50",0,"Wdr88","WD repeat domain 88",10090,"Mus musculus","UKP12930","PTHR45048"
"18831","A2BI02_MOUSE","A2BI02",0,"Gm15080","Predicted gene 15080",10090,"Mus musculus","UKP08571","PTHR31709"
"18832","D3YX67_MOUSE","D3YX67",0,"1700017N19Rik","RIKEN cDNA 1700017N19 gene",10090,"Mus musculus","UKP04087","PTHR15725"
"18833","E9PYQ5_MOUSE","E9PYQ5",0,"D830030K20Rik","RIKEN cDNA D830030K20 gene",10090,"Mus musculus","UKP15512","PTHR21558"
"18834","E9PYQ5_MOUSE","E9PYD0",0,"D830030K20Rik","RIKEN cDNA D830030K20 gene",10090,"Mus musculus","UKP15512","PTHR21558"
"18835","E9PYQ5_MOUSE","E9PYU2",0,"D830030K20Rik","RIKEN cDNA D830030K20 gene",10090,"Mus musculus","UKP15512","PTHR21558"
"18836","E9PYQ5_MOUSE","E9Q3W9",0,"D830030K20Rik","RIKEN cDNA D830030K20 gene",10090,"Mus musculus","UKP15512","PTHR21558"
"18837","E9PYQ5_MOUSE","E9Q8D4",0,"D830030K20Rik","RIKEN cDNA D830030K20 gene",10090,"Mus musculus","UKP15512","PTHR21558"
"18838","E9PYQ5_MOUSE","F6V4Q9",0,"D830030K20Rik","RIKEN cDNA D830030K20 gene",10090,"Mus musculus","UKP15512","PTHR21558"
"18839","E9PZI8_MOUSE","E9PZI8",0,"Gm7233","Predicted gene 7233",10090,"Mus musculus","UKP15512","PTHR21558"
"18840","E9PZI8_MOUSE","E9Q763",0,"Gm7233","Predicted gene 7233",10090,"Mus musculus","UKP15512","PTHR21558"
"18841","E9Q501_MOUSE","E9Q501",0,"Gm2237","Predicted gene 2237",10090,"Mus musculus","UKP15512","PTHR21558"
"18842","Q3URY5_MOUSE","Q3URY5",0,"Zfp941","Zinc finger protein 941",10090,"Mus musculus","UKP06470","PTHR24393"
"18843","Q497S0_MOUSE","Q497S0",0,"Gm5935","EG546282 protein (Predicted gene 5935)",10090,"Mus musculus","UKP12526","PTHR19368"
"18844","Q4KL04_MOUSE","Q4KL04",0,"Gm5168","Predicted gene 5168 (Predicted gene, EG382275)",10090,"Mus musculus","UKP12526","PTHR19368"
"18845","Q5R1H8_MOUSE","Q5R1H8",0,"Trav8d-1","T cell receptor alpha variable 8D-1 (TRAV8D-1)",10090,"Mus musculus","UKP08868","PTHR19339"
"18846","Q6P8I2_MOUSE","Q6P8I2",0,"BC061237","cDNA sequence BC061237",10090,"Mus musculus","UKP15512","PTHR21558"
"18847","Q6P8I2_MOUSE","E9Q2T2",0,"BC061237","cDNA sequence BC061237",10090,"Mus musculus","UKP15512","PTHR21558"
"18848","Q8BII3_MOUSE","Q8BII3",0,"D130040H23Rik","RIKEN cDNA D130040H23 gene",10090,"Mus musculus","UKP08363","PTHR14947"
"18849","A0A075B658_MOUSE","A0A075B658",0,"Trdv2-1","T cell receptor delta variable 2-1",10090,"Mus musculus","UKP08631","PTHR19367"
"18850","A0A075B6C9_MOUSE","A0A075B6C9",0,"Trav13-4-dv7","T cell receptor alpha variable 13-4-DV7",10090,"Mus musculus","UKP08868","PTHR19339"
"18851","A0A087WPH4_MOUSE","A0A087WPH4",0,"Gm6358","Predicted gene 6358",10090,"Mus musculus","UKP14294","PTHR39653"
"18852","A0A0G2JDG9_MOUSE","A0A0G2JDG9",0,"Igkv8-16","Immunoglobulin kappa variable 8-16",10090,"Mus musculus","UKP08395","PTHR23267"
"18853","A0A0G2JGT0_MOUSE","A0A0G2JGT0",0,"Gm43218","Predicted gene 43218",10090,"Mus musculus","UKP08395","PTHR23267"
"18854","A0A140T8L9_MOUSE","A0A140T8L9",0,"Trbv14","T cell receptor beta, variable 14",10090,"Mus musculus","UKP08826","PTHR23268"
"18855","A0A571BDT7_MOUSE","A0A571BDT7",0,"Gm21411","Predicted gene, 21411",10090,"Mus musculus","UKP07988","PTHR24381"
"18856","B1AV09_MOUSE","B1AV09",0,"Luzp4","Leucine zipper protein 4",10090,"Mus musculus","UKP08571","PTHR31709"
"18857","B1B0X6_MOUSE","B1B0X6",0,"Gm15114","Predicted gene 15114",10090,"Mus musculus","UKP08571","PTHR31709"
"18858","D3Z235_MOUSE","D3Z235",0,"Gm3543","Predicted gene 3543",10090,"Mus musculus","UKP15512","PTHR21558"
"18859","E9Q0P0_MOUSE","E9Q0P0",0,"Gm8127","Predicted gene 8127",10090,"Mus musculus","UKP15512","PTHR21558"
"18860","E9Q0P0_MOUSE","E9PWR6",0,"Gm8127","Predicted gene 8127",10090,"Mus musculus","UKP15512","PTHR21558"
"18861","J3KML6_MOUSE","J3KML6",0,"Gm20830","Predicted gene, 20830",10090,"Mus musculus","UKP09313","PTHR10405"
"18862","J3QM67_MOUSE","J3QM67",0,"Gm20825","Predicted gene, 20825",10090,"Mus musculus","UKP09313","PTHR10405"
"18863","J3QME2_MOUSE","J3QME2",0,"Gm20914","Predicted gene, 20914",10090,"Mus musculus","UKP09313","PTHR10405"
"18864","J3QN17_MOUSE","J3QN17",0,"Gm20918","Predicted gene, 20918",10090,"Mus musculus","UKP09313","PTHR10405"
"18865","K7N6V0_MOUSE","K7N6V0",0,"Gm3476","Predicted gene 3476",10090,"Mus musculus","UKP15512","PTHR21558"
"18866","Q3UQ97_MOUSE","Q3UQ97",0,"Gm5460","Predicted gene 5460 (Predicted gene, EG432838)",10090,"Mus musculus","UKP07744","PTHR16059"
"18867","Q3UX66_MOUSE","Q3UX66",0,"Prr23a4","RIKEN cDNA 7420426K07 gene",10090,"Mus musculus","UKP12830","PTHR31813"
"18868","A0A087WQL6_MOUSE","A0A087WQL6",0,"Krtap6-3","Keratin associated protein 6-3",10090,"Mus musculus","UKP14294","PTHR39653"
"18869","A0A0A6YW05_MOUSE","A0A0A6YW05",0,"Gm37389","Predicted gene, 37389",10090,"Mus musculus","UKP07126","PTHR11955"
"18870","A0A140LIQ5_MOUSE","A0A140LIQ5",0,"Bend2","BEN domain containing 2",10090,"Mus musculus","UKP08525","PTHR47305"
"18871","A0A1B0GSW2_MOUSE","A0A1B0GSW2",0,"Gm28729","Predicted gene 28729",10090,"Mus musculus","UKP09953","PTHR24107"
"18872","A0A1D5RLK8_MOUSE","A0A1D5RLK8",0,"Gm36368","Predicted gene, 36368",10090,"Mus musculus","UKP08934","PTHR47499"
"18873","A0A286YCZ6_MOUSE","A0A286YCZ6",0,"Armh2","Armadillo-like helical domain containing 2",10090,"Mus musculus","UKP08711","PTHR37679"
"18874","A0A3B2WB67_MOUSE","A0A3B2WB67",0,"Vmn2r18","Vomeronasal 2, receptor 18",10090,"Mus musculus","UKP07107","PTHR24061"
"18875","A0A3B2WCY4_MOUSE","A0A3B2WCY4",0,"Vmn2r16","Vomeronasal 2, receptor 16",10090,"Mus musculus","UKP07107","PTHR24061"
"18876","A0A3Q4EIC8_MOUSE","A0A3Q4EIC8",0,"Vmn2r129","Vomeronasal 2, receptor 129",10090,"Mus musculus","UKP07107","PTHR24061"
"18877","D3Z5X9_MOUSE","D3Z5X9",0,"Erich2","Glutamate rich 2",10090,"Mus musculus","UKP10300","PTHR21520"
"18878","E9Q2Q1_MOUSE","E9Q2Q1",0,"Gm21103","Predicted gene, 21103",10090,"Mus musculus","UKP15512","PTHR21558"
"18879","K7N746_MOUSE","K7N746",0,"Gm2888","Predicted gene 2888",10090,"Mus musculus","UKP15512","PTHR21558"
"18880","A0A075B5N7_MOUSE","A0A075B5N7",0,"Igkv6-13","Immunoglobulin kappa variable 6-13",10090,"Mus musculus","UKP08395","PTHR23267"
"18881","A0A075B5Q7_MOUSE","A0A075B5Q7",0,"Ighv2-6-8","Immunoglobulin heavy variable 2-6-8",10090,"Mus musculus","UKP08744","PTHR23266"
"18882","A0A075B5S0_MOUSE","A0A075B5S0",0,"Ighv16-1","Immunoglobulin heavy variable 16-1",10090,"Mus musculus","UKP08744","PTHR23266"
"18883","A0A075B5Z8_MOUSE","A0A075B5Z8",0,"Trav6-1","T cell receptor alpha variable 6-1",10090,"Mus musculus","UKP08631","PTHR19367"
"18884","A0A075B606_MOUSE","A0A075B606",0,"Trav13d-1","T cell receptor alpha variable 13D-1",10090,"Mus musculus","UKP08868","PTHR19339"
"18885","A0A075B617_MOUSE","A0A075B617",0,"Trav16d-dv11","T cell receptor alpha variable 16D-DV11",10090,"Mus musculus","UKP08631","PTHR19367"
"18886","A0A075B635_MOUSE","A0A075B635",0,"Trav13n-4","T cell receptor alpha variable 13N-4",10090,"Mus musculus","UKP08868","PTHR19339"
"18887","A0A075B644_MOUSE","A0A075B644",0,"Trav13-1","T cell receptor alpha variable 13-1",10090,"Mus musculus","UKP08868","PTHR19339"
"18888","A0A075B696_MOUSE","A0A075B696",0,"Ighv2-3","Immunoglobulin heavy variable 2-3",10090,"Mus musculus","UKP08744","PTHR23266"
"18889","A0A075B6B0_MOUSE","A0A075B6B0",0,"Trav6d-7","T cell receptor alpha variable 6D-7",10090,"Mus musculus","UKP08631","PTHR19367"
"18890","A0A087WSM5_MOUSE","A0A087WSM5",0,"Gm29049","Predicted gene 29049",10090,"Mus musculus","UKP09313","PTHR10405"
"18891","A0A0A6YVX8_MOUSE","A0A0A6YVX8",0,"Ighv5-2","Immunoglobulin heavy variable 5-2",10090,"Mus musculus","UKP08744","PTHR23266"
"18892","A0A0A6YW58_MOUSE","A0A0A6YW58",0,"Ighv8-2","Immunoglobulin heavy variable V8-2",10090,"Mus musculus","UKP08744","PTHR23266"
"18893","A0A0A6YWQ1_MOUSE","A0A0A6YWQ1",0,"Trbv23","T cell receptor beta, variable V23",10090,"Mus musculus","UKP08826","PTHR23268"
"18894","A0A0A6YXA5_MOUSE","A0A0A6YXA5",0,"Ighv1-15","Immunoglobulin heavy variable 1-15 (MCG114298)",10090,"Mus musculus","UKP08744","PTHR23266"
"18895","A0A0B4J1P1_MOUSE","A0A0B4J1P1",0,"Trbv30","T cell receptor beta, variable 30",10090,"Mus musculus","UKP08826","PTHR23268"
"18896","A0A0G2JEI7_MOUSE","A0A0G2JEI7",0,"Igkv12-38","Immunoglobulin kappa chain variable 12-38",10090,"Mus musculus","UKP08395","PTHR23267"
"18897","A0A0G2JF45_MOUSE","A0A0G2JF45",0,"Igkv14-130","Immunoglobulin kappa variable 14-130",10090,"Mus musculus","UKP08395","PTHR23267"
"18898","A0A0G2JFS5_MOUSE","A0A0G2JFS5",0,"Ighv1-69","Immunoglobulin heavy variable 1-69",10090,"Mus musculus","UKP08744","PTHR23266"
"18899","A0A0G2JFX6_MOUSE","A0A0G2JFX6",0,"Trav7-5","T cell receptor alpha variable 7-5",10090,"Mus musculus","UKP09933","PTHR19343"
"18900","A0A0G2JFZ3_MOUSE","A0A0G2JFZ3",0,"Igkv19-93","Immunoglobulin kappa chain variable 19-93",10090,"Mus musculus","UKP08395","PTHR23267"
"18901","A0A0U1RPM1_MOUSE","A0A0U1RPM1",0,"Btnl12","Butyrophilin-like 12",10090,"Mus musculus","UKP08137","PTHR24100"
"18902","A0A140T8N4_MOUSE","A0A140T8N4",0,"Igkv5-37","Immunoglobulin kappa variable 5-37",10090,"Mus musculus","UKP08395","PTHR23267"
"18903","A0A140T8N8_MOUSE","A0A140T8N8",0,"Igkv9-123","Immunoglobulin kappa variable 9-123",10090,"Mus musculus","UKP08395","PTHR23267"
"18904","A0A286YE47_MOUSE","A0A286YE47",0,"Or4f4-ps1","Olfactory receptor family 4 subfamily F member 4, pseudogene 1",10090,"Mus musculus","UKP07019","PTHR48002"
"18905","A0A571BD55_MOUSE","A0A571BD55",0,"Btbd35f26","BTB domain containing 35, family member 26",10090,"Mus musculus","UKP09794","PTHR23231"
"18906","A0A571BG01_MOUSE","A0A571BG01",0,"Dthd1","Death domain containing 1",10090,"Mus musculus","UKP09033","PTHR28336"
"18907","A6H6J9_MOUSE","A6H6J9",0,"Ankrd50","Ankyrin repeat domain 50",10090,"Mus musculus","UKP05822","PTHR24123"
"18908","D3Z7A4_MOUSE","D3Z7A4",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18909","D3Z7A4_MOUSE","D3YX19",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18910","D3Z7A4_MOUSE","D3YX20",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18911","D3Z7A4_MOUSE","D3Z493",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18912","D3Z7A4_MOUSE","D3Z4A6",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18913","D3Z7A4_MOUSE","D3Z7A1",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18914","D3Z7A4_MOUSE","E9PUA1",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18915","D3Z7A4_MOUSE","E9PUT7",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18916","D3Z7A4_MOUSE","E9PV20",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18917","D3Z7A4_MOUSE","E9PWK8",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18918","D3Z7A4_MOUSE","E9PWS3",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18919","D3Z7A4_MOUSE","E9PWV6",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18920","D3Z7A4_MOUSE","E9PX97",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18921","D3Z7A4_MOUSE","E9PXJ2",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18922","D3Z7A4_MOUSE","E9PXK9",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
